                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.80303,                0.29032,                0.95524,                0.99796,                0.99713,                0.99454,                0.84148,                0.80045,                0.24432,                 0.9371,               0.001486,               0.001486,               0.001486
                     89,                0.80677,                0.28802,                0.95613,                0.99804,                0.99711,                0.99455,                0.84208,                0.80053,                0.24448,                0.93717,               0.001387,               0.001387,               0.001387
                     90,                0.80518,                0.28587,                0.95323,                0.99807,                 0.9971,                0.99454,                0.84156,                0.80046,                0.24433,                0.93714,               0.001288,               0.001288,               0.001288
                     91,                0.79642,                0.26167,                0.95363,                0.99809,                0.99707,                0.99455,                0.84058,                0.80049,                0.24419,                0.93718,               0.001189,               0.001189,               0.001189
                     92,                0.79364,                0.25934,                0.95315,                 0.9981,                0.99692,                0.99455,                0.84066,                 0.8007,                0.24456,                0.93725,                0.00109,                0.00109,                0.00109
                     93,                0.79129,                0.25659,                0.95183,                0.99809,                0.99665,                0.99455,                 0.8409,                0.80083,                0.24456,                0.93729,               0.000991,               0.000991,               0.000991
                     94,                0.78998,                0.25557,                0.95432,                0.99807,                0.99665,                0.99455,                0.84108,                0.80072,                0.24435,                0.93732,               0.000892,               0.000892,               0.000892
                     95,                0.78715,                0.25364,                0.95252,                0.99802,                0.99664,                0.99455,                0.84105,                0.80039,                0.24414,                0.93737,               0.000793,               0.000793,               0.000793
                     96,                 0.7865,                0.25234,                0.95304,                0.99834,                0.99647,                0.99455,                0.84112,                 0.8006,                0.24409,                0.93748,               0.000694,               0.000694,               0.000694
                     97,                0.78429,                0.24964,                0.95315,                0.99835,                0.99634,                0.99455,                0.84112,                0.80038,                0.24432,                 0.9375,               0.000595,               0.000595,               0.000595
                     98,                0.78307,                0.24709,                0.95238,                 0.9983,                0.99631,                0.99454,                0.84041,                0.80039,                0.24422,                0.93764,               0.000496,               0.000496,               0.000496
                     99,                0.78141,                0.24582,                0.95129,                0.99814,                0.99632,                0.99454,                0.84075,                0.80042,                0.24441,                0.93783,               0.000397,               0.000397,               0.000397
                    100,                0.77807,                0.24375,                0.94784,                0.99815,                0.99635,                0.99455,                 0.8398,                0.80055,                0.24428,                0.93791,               0.000298,               0.000298,               0.000298
