                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    128,                0.71879,                0.31289,                0.93366,                0.99864,                0.99967,                0.99447,                0.87964,                  0.656,                0.21802,                0.90038,               0.005842,               0.005842,               0.005842
                    129,                0.72057,                0.31021,                0.93427,                0.99865,                0.99967,                0.99448,                0.87982,                0.65598,                0.21816,                0.90031,               0.005809,               0.005809,               0.005809
                    130,                0.71611,                0.31007,                  0.933,                0.99859,                0.99967,                0.99447,                0.88001,                0.65617,                0.21806,                 0.9003,               0.005776,               0.005776,               0.005776
                    131,                0.71373,                0.30797,                0.93112,                0.99852,                0.99967,                0.99447,                0.88005,                0.65576,                0.21793,                0.90013,               0.005743,               0.005743,               0.005743
                    132,                0.71766,                0.30893,                0.93374,                0.99849,                0.99967,                0.99448,                0.87932,                 0.6556,                0.21794,                0.90009,                0.00571,                0.00571,                0.00571
                    133,                0.71224,                0.30782,                0.93369,                 0.9985,                0.99967,                0.99448,                0.87997,                0.65534,                0.21757,                0.90008,               0.005677,               0.005677,               0.005677
                    134,                0.71528,                0.31017,                0.93362,                0.99866,                0.99967,                0.99449,                0.87935,                0.65528,                 0.2176,                0.90007,               0.005644,               0.005644,               0.005644
                    135,                0.71639,                0.31016,                0.93199,                0.99868,                0.99967,                0.99449,                0.87981,                0.65508,                0.21737,                0.89988,               0.005611,               0.005611,               0.005611
                    136,                0.71312,                0.30654,                0.93191,                0.99868,                0.99967,                0.99449,                 0.8803,                0.65503,                0.21683,                 0.8999,               0.005578,               0.005578,               0.005578
                    137,                0.71483,                0.30891,                0.93228,                0.99867,                0.99967,                0.99449,                0.88034,                0.65503,                0.21701,                0.89994,               0.005545,               0.005545,               0.005545
                    138,                 0.7147,                0.30756,                 0.9332,                0.99867,                0.99967,                0.99449,                0.88081,                0.65476,                0.21684,                0.89988,               0.005512,               0.005512,               0.005512
                    139,                0.71287,                0.30626,                0.93173,                0.99868,                0.99967,                0.99448,                0.88085,                0.65454,                0.21693,                0.89982,               0.005479,               0.005479,               0.005479
                    140,                0.71337,                0.30752,                0.93122,                0.99868,                0.99967,                0.99448,                0.88027,                0.65441,                0.21716,                0.89973,               0.005446,               0.005446,               0.005446
                    141,                0.71478,                0.30628,                0.93321,                0.99868,                0.99967,                0.99447,                0.88107,                0.65443,                0.21702,                0.89966,               0.005413,               0.005413,               0.005413
                    142,                 0.7113,                0.30528,                0.93162,                0.99868,                0.99967,                0.99446,                0.88071,                0.65432,                0.21703,                0.89966,                0.00538,                0.00538,                0.00538
                    143,                0.71176,                0.30477,                0.93029,                0.99868,                0.99967,                0.99446,                 0.8806,                0.65453,                0.21698,                0.89967,               0.005347,               0.005347,               0.005347
                    144,                 0.7123,                0.30495,                0.93069,                0.99868,                0.99967,                0.99446,                0.88038,                 0.6546,                0.21709,                0.89962,               0.005314,               0.005314,               0.005314
                    145,                0.70851,                0.30319,                0.92948,                0.99868,                0.99967,                0.99446,                0.88035,                0.65454,                0.21694,                 0.8996,               0.005281,               0.005281,               0.005281
                    146,                0.71117,                 0.3051,                0.93032,                0.99868,                0.99967,                0.99445,                0.88071,                0.65428,                0.21657,                0.89948,               0.005248,               0.005248,               0.005248
                    147,                0.71296,                0.30727,                0.93093,                0.99869,                0.99967,                0.99445,                0.88064,                0.65409,                0.21642,                0.89947,               0.005215,               0.005215,               0.005215
                    148,                0.71078,                0.30602,                0.93211,                0.99869,                0.99966,                0.99446,                0.88089,                0.65412,                 0.2161,                0.89947,               0.005182,               0.005182,               0.005182
                    149,                 0.7111,                0.30619,                0.93228,                0.99853,                0.99964,                0.99446,                0.88125,                  0.654,                0.21602,                0.89939,               0.005149,               0.005149,               0.005149
                    150,                0.71118,                0.30344,                0.93228,                0.99853,                0.99965,                0.99447,                0.88087,                0.65393,                 0.2162,                0.89934,               0.005116,               0.005116,               0.005116
                    151,                0.70793,                0.30259,                0.93032,                0.99853,                0.99966,                0.99446,                 0.8811,                0.65384,                0.21612,                0.89931,               0.005083,               0.005083,               0.005083
                    152,                0.70978,                0.30234,                0.92768,                0.99853,                0.99966,                0.99448,                0.88082,                 0.6536,                0.21616,                 0.8992,                0.00505,                0.00505,                0.00505
                    153,                0.71032,                0.30364,                0.93073,                0.99853,                0.99964,                0.99447,                0.88102,                 0.6532,                0.21598,                0.89909,               0.005017,               0.005017,               0.005017
                    154,                0.70818,                0.30361,                 0.9267,                0.99853,                0.99963,                0.99446,                0.88093,                0.65309,                0.21607,                0.89902,               0.004984,               0.004984,               0.004984
                    155,                0.70667,                0.30111,                0.92802,                0.99853,                0.99964,                0.99447,                0.88044,                0.65312,                0.21589,                0.89899,               0.004951,               0.004951,               0.004951
                    156,                0.70161,                0.30134,                0.92847,                0.99853,                0.99965,                0.99446,                0.88064,                0.65329,                0.21563,                  0.899,               0.004918,               0.004918,               0.004918
                    157,                0.70736,                0.30276,                0.92996,                0.99853,                0.99964,                0.99446,                0.88145,                0.65353,                0.21581,                0.89906,               0.004885,               0.004885,               0.004885
                    158,                0.70815,                0.30096,                0.92997,                0.99853,                0.99964,                0.99446,                0.88167,                0.65317,                0.21553,                0.89898,               0.004852,               0.004852,               0.004852
                    159,                0.71003,                0.30334,                0.93118,                0.99853,                0.99964,                0.99447,                0.88113,                0.65304,                0.21577,                0.89895,               0.004819,               0.004819,               0.004819
                    160,                 0.7052,                  0.301,                0.92991,                0.99853,                0.99964,                0.99447,                0.88182,                0.65292,                0.21567,                0.89896,               0.004786,               0.004786,               0.004786
